_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,OD600
5bee125189f10442ca0f7eb3,sample.ginkgo.30825053.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,792ad95ae32c530699673ca27d9e85c0b5b97a88,"Escherichia_coli_Nissle_WT | 37.0 | [15.0] | {""Dextrose (D-Glucose)"": [0.4], ""Modified M9 Media"": [1.0], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.4|%', 'Modified M9 Media|1.0|X', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,15.0,hour,1.15
5bee125189f10442ca0f7eb3,sample.ginkgo.30828428.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,a61fdb0224af3476d4e27e525fda8fb82614f9b6,"EcN_NOTgate_LitR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.94
5bee125189f10442ca0f7eb3,sample.ginkgo.30828429.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,7a9b2d5eb570a4a9d9f29d2af2bc359e735c3749,"EcN_NOTgate_AmeR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.92
5bee125189f10442ca0f7eb3,sample.ginkgo.30828430.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,dad8a61fe29553e9574af2e6399d042d7bbfab0c,"EcN_NOTgate_IcaR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828431.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,201f135105a17e76d5b562eed50358f589e629e8,"EcN_NOTgate_BetI | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.89
5bee125189f10442ca0f7eb3,sample.ginkgo.30828432.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,3,edc87db41b0493d4647e555bba942a87c439c16f,"EcN_NOTgate_PhlF | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PhlF,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.87
5bee125189f10442ca0f7eb3,sample.ginkgo.30828433.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,8c27c53f7827c9988f09b23b6ab3a89208ec5ed6,"Escherichia_coli_Nissle_WT | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828434.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,fbb81ae4a41f53bd0d0344939dc0972a74155649,"EcN_SensorArrayOnly | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.93
5bee125189f10442ca0f7eb3,sample.ginkgo.30828435.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,8a4fafe02d8694fef80272f90e3aff2b231e32fe,"EcN_NOTgate_PsrA | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PsrA,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.85
5bee125189f10442ca0f7eb3,sample.ginkgo.30828436.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,7f2beb34a24bd18502346981c4922228cdb564db,"EcN_NOTgate_HlyIIR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_HlyIIR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.91
5bee125189f10442ca0f7eb3,sample.ginkgo.30828437.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,8ef585303672d1c26c1c9bb9582e82dbbc020134,"EcN_NOTgate_BM3R1 | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BM3R1,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828438.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,6f8f86c08facbe99a6860b00f3594a4c1611b188,"EcN_NOTgate_AmtR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmtR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.99
5bee125189f10442ca0f7eb3,sample.ginkgo.30828439.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,d0d233d0cbca739f5c2fcf9d0bd55dc7a1c37219,"EcN_NOTgate_QacR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_QacR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.94
5bee125189f10442ca0f7eb3,sample.ginkgo.30828440.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,a61fdb0224af3476d4e27e525fda8fb82614f9b6,"EcN_NOTgate_LitR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.92
5bee125189f10442ca0f7eb3,sample.ginkgo.30828441.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,7a9b2d5eb570a4a9d9f29d2af2bc359e735c3749,"EcN_NOTgate_AmeR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.89
5bee125189f10442ca0f7eb3,sample.ginkgo.30828442.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,dad8a61fe29553e9574af2e6399d042d7bbfab0c,"EcN_NOTgate_IcaR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.94
5bee125189f10442ca0f7eb3,sample.ginkgo.30828443.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,201f135105a17e76d5b562eed50358f589e629e8,"EcN_NOTgate_BetI | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.86
5bee125189f10442ca0f7eb3,sample.ginkgo.30828444.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,4,edc87db41b0493d4647e555bba942a87c439c16f,"EcN_NOTgate_PhlF | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PhlF,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.208|%', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828449.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,e23ea01c3b0d79422c3a76e32e52464952541cd3,"Escherichia_coli_Nissle_WT | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,1.05
5bee125189f10442ca0f7eb3,sample.ginkgo.30828450.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,568cc45062cada34bf04542f8421a8aede73ed6b,"EcN_SensorArrayOnly | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828451.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,34d4a5808fc83c389254efaf30256971d40e211c,"EcN_NOTgate_PsrA | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PsrA,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828452.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,cec651135b35a9c82119889262f99e0608fbf84f,"EcN_NOTgate_HlyIIR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_HlyIIR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.92
5bee125189f10442ca0f7eb3,sample.ginkgo.30828453.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,12ade87bd4b09dae7c6a5fd6766b5ca060d31f55,"EcN_NOTgate_BM3R1 | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BM3R1,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.94
5bee125189f10442ca0f7eb3,sample.ginkgo.30828454.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,17f41c07030fe7771ef7025299ae7a46da874601,"EcN_NOTgate_AmtR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmtR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.98
5bee125189f10442ca0f7eb3,sample.ginkgo.30828455.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,e09e95ae00bb702f55596d5dfc12d4fa1bba961e,"EcN_NOTgate_QacR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_QacR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,1.01
5bee125189f10442ca0f7eb3,sample.ginkgo.30828456.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,29792a47c46575bfca06a3d795a6ef85e1cb4351,"EcN_NOTgate_LitR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_LitR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828457.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,78301cbbbf849fb91e87973849ae0ca66751b513,"EcN_NOTgate_AmeR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_AmeR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,1.07
5bee125189f10442ca0f7eb3,sample.ginkgo.30828458.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,1ae20b060a8b5e9b5307200264a9231438edba19,"EcN_NOTgate_IcaR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_IcaR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.96
5bee125189f10442ca0f7eb3,sample.ginkgo.30828459.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,99615435d4bc6943c565fbf22ccaae917e7f4d9d,"EcN_NOTgate_BetI | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BetI,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,1.02
5bee125189f10442ca0f7eb3,sample.ginkgo.30828460.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,1,bc587a21672c6faeb5ad92e8d9b95485e2785494,"EcN_NOTgate_PhlF | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PhlF,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.98
5bee125189f10442ca0f7eb3,sample.ginkgo.30828461.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,e23ea01c3b0d79422c3a76e32e52464952541cd3,"Escherichia_coli_Nissle_WT | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Escherichia_coli_Nissle_WT,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.91
5bee125189f10442ca0f7eb3,sample.ginkgo.30828462.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,568cc45062cada34bf04542f8421a8aede73ed6b,"EcN_SensorArrayOnly | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_SensorArrayOnly,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.95
5bee125189f10442ca0f7eb3,sample.ginkgo.30828463.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,34d4a5808fc83c389254efaf30256971d40e211c,"EcN_NOTgate_PsrA | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_PsrA,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,1.0
5bee125189f10442ca0f7eb3,sample.ginkgo.30828464.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,cec651135b35a9c82119889262f99e0608fbf84f,"EcN_NOTgate_HlyIIR | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_HlyIIR,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.9
5bee125189f10442ca0f7eb3,sample.ginkgo.30828465.experiment.ginkgo.42587,NovelChassis-EcN-WT-1,experiment.ginkgo.42587,ginkgo,2,12ade87bd4b09dae7c6a5fd6766b5ca060d31f55,"EcN_NOTgate_BM3R1 | 37.0 | [24.5] | {""Dextrose (D-Glucose)"": [0.208], ""IPTG"": [0.001], ""Modified M9 Media"": [0.52], ""e1599 (Sterile Milli Q Water)"": [""""], ""e4062 (1X PBS)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",EcN_NOTgate_BM3R1,,,,Modified M9 Media,IPTG,0.001,M,"['Dextrose (D-Glucose)|0.208|%', 'IPTG|0.001|M', 'Modified M9 Media|0.52|X', 'e1599 (Sterile Milli Q Water)|NA|NA', 'e4062 (1X PBS)|NA|NA']",37.0,celsius,24.5,hour,0.92
