_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,OD600
5bee125189f10442ca0f7eb3,sample.ginkgo.22181482.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,14176d7453db58a08af999ab6b23686b1c88258e,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.677306733], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.677306733|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.915
5bee125189f10442ca0f7eb3,sample.ginkgo.22181482.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,14176d7453db58a08af999ab6b23686b1c88258e,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.677306733], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.677306733|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.915
5bee125189f10442ca0f7eb3,sample.ginkgo.22181483.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,fe5fa6fcc267ff2923b386316d900426924b06ef,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.666833], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.666833|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.825
5bee125189f10442ca0f7eb3,sample.ginkgo.22181483.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,fe5fa6fcc267ff2923b386316d900426924b06ef,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.666833], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.666833|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.825
5bee125189f10442ca0f7eb3,sample.ginkgo.22181484.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,fe5fa6fcc267ff2923b386316d900426924b06ef,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.666833], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.666833|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.793
5bee125189f10442ca0f7eb3,sample.ginkgo.22181484.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,fe5fa6fcc267ff2923b386316d900426924b06ef,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.666833], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.666833|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.793
5bee125189f10442ca0f7eb3,sample.ginkgo.22181485.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,fe5fa6fcc267ff2923b386316d900426924b06ef,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.666833], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.666833|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.764
5bee125189f10442ca0f7eb3,sample.ginkgo.22181485.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,fe5fa6fcc267ff2923b386316d900426924b06ef,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.666833], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.666833|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.764
5bee125189f10442ca0f7eb3,sample.ginkgo.22181486.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,90b8862d9931d3b67b02fafe666830c297c09e89,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.760099751], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.760099751|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.875
5bee125189f10442ca0f7eb3,sample.ginkgo.22181486.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,90b8862d9931d3b67b02fafe666830c297c09e89,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.760099751], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.760099751|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.875
5bee125189f10442ca0f7eb3,sample.ginkgo.22181487.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,90b8862d9931d3b67b02fafe666830c297c09e89,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.760099751], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.760099751|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.947
5bee125189f10442ca0f7eb3,sample.ginkgo.22181487.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,90b8862d9931d3b67b02fafe666830c297c09e89,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.760099751], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.760099751|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.947
5bee125189f10442ca0f7eb3,sample.ginkgo.22181488.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,90b8862d9931d3b67b02fafe666830c297c09e89,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.760099751], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.760099751|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,3.012
5bee125189f10442ca0f7eb3,sample.ginkgo.22181488.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,90b8862d9931d3b67b02fafe666830c297c09e89,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.760099751], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.760099751|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,3.012
5bee125189f10442ca0f7eb3,sample.ginkgo.22181489.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,a5ffc184dfec5de816e758cb0039b513abf7a445,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.748628], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.748628|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.789
5bee125189f10442ca0f7eb3,sample.ginkgo.22181489.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,a5ffc184dfec5de816e758cb0039b513abf7a445,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.748628], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.748628|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.789
5bee125189f10442ca0f7eb3,sample.ginkgo.22181490.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,a5ffc184dfec5de816e758cb0039b513abf7a445,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.748628], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.748628|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.696
5bee125189f10442ca0f7eb3,sample.ginkgo.22181490.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,a5ffc184dfec5de816e758cb0039b513abf7a445,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.748628], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.748628|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.696
5bee125189f10442ca0f7eb3,sample.ginkgo.22181491.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,a5ffc184dfec5de816e758cb0039b513abf7a445,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.748628], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.748628|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.811
5bee125189f10442ca0f7eb3,sample.ginkgo.22181491.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,a5ffc184dfec5de816e758cb0039b513abf7a445,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.748628], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.748628|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.811
5bee125189f10442ca0f7eb3,sample.ginkgo.22181492.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,ec732e4c2e720478c2bcc9c3bbd9f9df68512ef7,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.841895262], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.841895262|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.933
5bee125189f10442ca0f7eb3,sample.ginkgo.22181492.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,ec732e4c2e720478c2bcc9c3bbd9f9df68512ef7,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.841895262], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.841895262|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.933
5bee125189f10442ca0f7eb3,sample.ginkgo.22181493.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,ec732e4c2e720478c2bcc9c3bbd9f9df68512ef7,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.841895262], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.841895262|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.897
5bee125189f10442ca0f7eb3,sample.ginkgo.22181493.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,ec732e4c2e720478c2bcc9c3bbd9f9df68512ef7,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.841895262], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.841895262|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.897
5bee125189f10442ca0f7eb3,sample.ginkgo.22181494.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,ec732e4c2e720478c2bcc9c3bbd9f9df68512ef7,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.841895262], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.841895262|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.872
5bee125189f10442ca0f7eb3,sample.ginkgo.22181494.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,ec732e4c2e720478c2bcc9c3bbd9f9df68512ef7,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.841895262], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.841895262|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.872
5bee125189f10442ca0f7eb3,sample.ginkgo.22181495.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,5c91ccafffcda03e0e019c2c040aed8af4b3d4ee,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.831421], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.831421|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.696
5bee125189f10442ca0f7eb3,sample.ginkgo.22181495.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,5c91ccafffcda03e0e019c2c040aed8af4b3d4ee,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.831421], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.831421|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.696
5bee125189f10442ca0f7eb3,sample.ginkgo.22181496.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,5c91ccafffcda03e0e019c2c040aed8af4b3d4ee,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.831421], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.831421|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.818
5bee125189f10442ca0f7eb3,sample.ginkgo.22181496.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,5c91ccafffcda03e0e019c2c040aed8af4b3d4ee,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.831421], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.831421|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.818
5bee125189f10442ca0f7eb3,sample.ginkgo.22181497.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,5c91ccafffcda03e0e019c2c040aed8af4b3d4ee,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.831421], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.831421|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.728
5bee125189f10442ca0f7eb3,sample.ginkgo.22181497.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,3,5c91ccafffcda03e0e019c2c040aed8af4b3d4ee,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [1.831421], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|1.831421|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.728
5bee125189f10442ca0f7eb3,sample.ginkgo.22181498.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,7a61fd935b28e8dff208d5955d91f37837c12427,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.924688279], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.924688279|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.922
5bee125189f10442ca0f7eb3,sample.ginkgo.22181498.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,1,7a61fd935b28e8dff208d5955d91f37837c12427,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.924688279], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.924688279|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.922
5bee125189f10442ca0f7eb3,sample.ginkgo.22181499.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,7a61fd935b28e8dff208d5955d91f37837c12427,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.924688279], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.924688279|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.919
5bee125189f10442ca0f7eb3,sample.ginkgo.22181499.experiment.ginkgo.29649,NovelChassis-Bacillus-WT-Characterization,experiment.ginkgo.29649,ginkgo,2,7a61fd935b28e8dff208d5955d91f37837c12427,"Bacillus subtilis 168 Marburg | 30.0 | [23.0] | {""Dextrose (D-Glucose)"": [0.924688279], ""Modified M9 Media"": [1.0], ""e3257 (1X LB)"": [""""], ""e4070 (25% Glycerol w/v)"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",Bacillus subtilis 168 Marburg,,,,Modified M9 Media,,,,"['Dextrose (D-Glucose)|0.924688279|%', 'Modified M9 Media|1.0|X', 'e3257 (1X LB)|NA|NA', 'e4070 (25% Glycerol w/v)|NA|NA']",30.0,celsius,23.0,hour,2.919
