_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL
5ffdd95b9a1c893de0befcd0,sample.transcriptic.aq1f7egt4srhure.experiment.transcriptic.r1f7aux4qxty6b,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aux4qxty6b,transcriptic,1,70d166f1442f73b684b82672a707918cfe2a2d3e,"beads_spherotech_rainbow | 30.0 | [26.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,BEAD_FLUORESCENCE,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,26.0,hour,aq1f7egt4srhure,24948,NovelChasisTS30C_12-16-2020_R1(T1),Sytox-YeastGates,SytoxYG-Plate,60000,a6,200,16-Dec-2020,415800.0
600a19fec99193b7730e9b87,sample.transcriptic.aq1f7eh9w3tpp84.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,83ede808873c17f638d8620831558c1555b74e15,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3tpp84,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,20000,a9,200,17-Dec-2020,1500000.0
600a17ce9cfdbb2b88d4f72d,sample.transcriptic.aq1f7eh9w2gtjhv.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,bfd75e73289efca9dfea46620f4fdd1d56a123c5,"nor__p(kbl) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2gtjhv,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,21000,c1,200,17-Dec-2020,1428571.42857
600a17f1d58c7b37c07e1224,sample.transcriptic.aq1f7eh9w3694vh.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,cc2fde3a6bc1dc766a6f840dd8aef6e64531d19c,"xor__p(prs) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",xor__p(prs) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3694vh,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,b5,200,17-Dec-2020,1764705.88235
600a1a0498ee266029a8859f,sample.transcriptic.aq1f7eh9w2yk58e.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,141e884b0700f618e436bf87a67ecbf957f027a1,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2yk58e,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,18000,b4,200,17-Dec-2020,1666666.66667
600a17eb3ab2928dc468d727,sample.transcriptic.aq1f7eh9w3mzpjy.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,83ede808873c17f638d8620831558c1555b74e15,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3mzpjy,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,a8,200,17-Dec-2020,1764705.88235
600a18a839c41de11404e869,sample.transcriptic.aq1f7eh9w2zqbcd.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,bfd75e73289efca9dfea46620f4fdd1d56a123c5,"nor__p(kbl) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2zqbcd,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,26000,c4,200,17-Dec-2020,1153846.15385
600a1a6f9792f39e932e9634,sample.transcriptic.aq1f7eh9w2fpcdw.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,141e884b0700f618e436bf87a67ecbf957f027a1,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2fpcdw,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,b1,200,17-Dec-2020,2000000.0
600a196158815049afbb3158,sample.transcriptic.aq1f7eh9w37dazg.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,cc2fde3a6bc1dc766a6f840dd8aef6e64531d19c,"xor__p(prs) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",xor__p(prs) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w37dazg,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,21000,c5,200,17-Dec-2020,1428571.42857
600a1896b1671b19a924502d,sample.transcriptic.aq1f7eh9w2u2bq7.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,141e884b0700f618e436bf87a67ecbf957f027a1,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2u2bq7,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,21000,b3,200,17-Dec-2020,1428571.42857
600a1ab854d5235bd360c6b3,sample.transcriptic.aq1f7eh9w3hm46t.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,4,bfd75e73289efca9dfea46620f4fdd1d56a123c5,"nor__p(kbl) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3hm46t,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,c7,200,17-Dec-2020,2000000.0
600a1a3958c048e8e35e52bb,sample.transcriptic.aq1f7eh9w2ncc2z.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,0fcc9a4185b82cace40927260c8913483c2b84f9,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2ncc2z,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,b2,200,17-Dec-2020,2000000.0
600a1a2d6085658ac79001d7,sample.transcriptic.aq1f7eh9w486ung.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,11422f4ce66b6680c76e6fb57251f49b1d3e1df8,"xor__p(prs) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",xor__p(prs) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w486ung,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,c11,200,17-Dec-2020,2000000.0
600a19c8cb74464b506cfdc6,sample.transcriptic.aq1f7eh9w2sw5k8.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,f4fdc1d7e8204e64d127a76c13157957fa31fee5,"B. subtilis 168 PmtlA-comKS | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2sw5k8,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,12000,a3,200,17-Dec-2020,2500000.0
600a1980486ada68e92ce7f8,sample.transcriptic.aq1f7eh9w2m85x2.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,7a22e1f5e08d990034bd9877de736f9e698ca7a5,"B. subtilis 168 PmtlA-comKS | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2m85x2,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,21000,a2,200,17-Dec-2020,1428571.42857
600a1798b91f056f4ebe9198,sample.transcriptic.aq1f7eh9w42guzb.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,e25d4e89e7e4587fa9b4db1e406861f9fee7f4cf,"nor__p(kbl) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w42guzb,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,19000,c10,200,17-Dec-2020,1578947.36842
600a178cdd1d9e888cbe8e78,sample.transcriptic.aq1f7eh9w3zcnv9.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,83ede808873c17f638d8620831558c1555b74e15,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3zcnv9,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,12000,a10,200,17-Dec-2020,2500000.0
600a1a4c441cc40b38c90ef6,sample.transcriptic.aq1f7eh9w3p5vq2.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,e25d4e89e7e4587fa9b4db1e406861f9fee7f4cf,"nor__p(kbl) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3p5vq2,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,13000,c8,200,17-Dec-2020,2307692.30769
600a17812e78e869ec23b60b,sample.transcriptic.aq1f7eh9w2ej69t.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,f4fdc1d7e8204e64d127a76c13157957fa31fee5,"B. subtilis 168 PmtlA-comKS | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2ej69t,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,a1,200,17-Dec-2020,2000000.0
600a19a45e570dfac0a0ef88,sample.transcriptic.aq1f7eh9w3utvc6.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,4,e25d4e89e7e4587fa9b4db1e406861f9fee7f4cf,"nor__p(kbl) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(kbl) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3utvc6,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,c9,200,17-Dec-2020,1764705.88235
600a189ce1bc9ed4ddb8c98e,sample.transcriptic.aq1f7eh9w4af8wf.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,4,11422f4ce66b6680c76e6fb57251f49b1d3e1df8,"xor__p(prs) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",xor__p(prs) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w4af8wf,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,16000,e11,200,17-Dec-2020,1875000.0
600a197ae541ceada7d8164a,sample.transcriptic.aq1f7eh9w3utvc3.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,4,0fcc9a4185b82cace40927260c8913483c2b84f9,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3utvc3,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,14000,b9,200,17-Dec-2020,2142857.14286
600a17e5211e72689c43124a,sample.transcriptic.aq1f7eh9w3p5vpx.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,0fcc9a4185b82cace40927260c8913483c2b84f9,"nor__p(yfkS) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yfkS) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3p5vpx,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,12000,b8,200,17-Dec-2020,2500000.0
600a1a69dd33db09f39eee44,sample.transcriptic.aq1f7eh9w2yk58b.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,f4fdc1d7e8204e64d127a76c13157957fa31fee5,"B. subtilis 168 PmtlA-comKS | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B. subtilis 168 PmtlA-comKS,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2yk58b,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,13000,a4,200,17-Dec-2020,2307692.30769
600a18e929d2e54dbc5a782f,sample.transcriptic.aq1f7eh9w44s99a.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,1025fea80e6cd879040ea8d2f53aa58982490877,"nor__p(yxiE) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yxiE) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w44s99a,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,e10,200,17-Dec-2020,1764705.88235
600a18b38e6dbcd4b246beff,sample.transcriptic.aq1f7eh9w45wfdb.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,57ce971dfed95547b2d00f7ceeba6d44c67d7845,"nor__p(srfAC) TSS+48__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAC) TSS+48__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w45wfdb,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,g10,200,17-Dec-2020,1764705.88235
600a17fd2d5e4af429bc7eb7,sample.transcriptic.aq1f7eh9w3gfw2r.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,03e57699ec8caa0aec6bcd71982b78209f0e4b89,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3gfw2r,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,a7,200,17-Dec-2020,1764705.88235
600a1902e60113f5883eff81,sample.transcriptic.aq1f7eh9w3re9xy.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,1025fea80e6cd879040ea8d2f53aa58982490877,"nor__p(yxiE) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yxiE) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3re9xy,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,e8,200,17-Dec-2020,2000000.0
600a1abe344357ff22a353da,sample.transcriptic.aq1f7eh9w33yqmd.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,3,442c39cf1deda9aae6049d8ba87eb8f3264966f1,"nor__p(ynfCn) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(ynfCn) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w33yqmd,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,28000,f4,200,17-Dec-2020,1071428.57143
600a1a641e2297d4ece35e42,sample.transcriptic.aq1f7eh9w2k3xsz.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,6fe5c0caf6c41764b1c00dd7ba15afaf6e8825ed,"nor__p(srfAC) TSS+48__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAC) TSS+48__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2k3xsz,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,21000,g1,200,17-Dec-2020,1428571.42857
600a18210ca0c985135a1a46,sample.transcriptic.aq1f7eh9w3vy3g8.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,4,1025fea80e6cd879040ea8d2f53aa58982490877,"nor__p(yxiE) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(yxiE) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3vy3g8,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,17000,e9,200,17-Dec-2020,1764705.88235
600a19ec8e2052e63a7430bf,sample.transcriptic.aq1f7eh9w486und.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,1,11422f4ce66b6680c76e6fb57251f49b1d3e1df8,"xor__p(prs) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",xor__p(prs) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w486und,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,15000,b11,200,17-Dec-2020,2000000.0
600a1974c27b470370a47a8f,sample.transcriptic.aq1f7eh9w2xex49.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,2,6fe5c0caf6c41764b1c00dd7ba15afaf6e8825ed,"nor__p(srfAC) TSS+48__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(srfAC) TSS+48__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w2xex49,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,19000,g3,200,17-Dec-2020,1578947.36842
600a18fc86c901d7ce783d7f,sample.transcriptic.aq1f7eh9w3kvgeu.experiment.transcriptic.r1f7aturvjk65q,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1f7aturvjk65q,transcriptic,4,442c39cf1deda9aae6049d8ba87eb8f3264966f1,"nor__p(ynfCn) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | FLOW | NO_STANDARD_TYPE",nor__p(ynfCn) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,aq1f7eh9w3kvgeu,30000,NovelChasisTS30C_12-17-2020_R5(T2),Sytox-YeastGates,SytoxYG-Plate,19000,f7,200,17-Dec-2020,1578947.36842
