_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,well,container_id,aliquot_id,od,fluor_gain_0.27,fluor_gain_0.25,fluor_gain_0.27/od,fluor_gain_0.25/od
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7hnwn6.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,51add369def541a286bc0733e9ebb190fa827e68,"nor__p(srfAD) TSS-150__COL1 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAD) TSS-150__COL1,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,e6,ct1fem642crzndw,aq1ff68gb7hnwn6,0.17837779788586505,,55.41649509867375,,310.66924
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7hnwn9.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,91910f5c1372b95e870b424c4ae6660018c7cbc7,"nor__p(srfAD) TSS-150__COL2 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAD) TSS-150__COL2,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,f6,ct1fem642crzndw,aq1ff68gb7hnwn9,0.1515122652729423,,53.16629314770899,,350.90422
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7jt4s7.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,91910f5c1372b95e870b424c4ae6660018c7cbc7,"nor__p(srfAD) TSS-150__COL2 | 30.0 | [39.0] | {""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(srfAD) TSS-150__COL2,,,,,IPTG,0.0,mM,"['IPTG|0.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,g6,ct1fem642crzndw,aq1ff68gb7jt4s7,0.2210653420481262,,54.82371835959455,,247.9978
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7kxaw8.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,e90af524cf0ee5dd5ee136257c4ce132b9fdd69b,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,a7,ct1fem642crzndw,aq1ff68gb7kxaw8,0.23492261861549915,,56.987840481790734,,242.58133
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7kxawb.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,3ab07f4193803305c70f7cc2a54a42a305b976a4,"nor__p(yqzF) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yqzF) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,b7,ct1fem642crzndw,aq1ff68gb7kxawb,0.17501021610828432,,56.21846950411114,,321.22964
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7n3h29.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,493909b3d53778b0ce86e5a60d924e470d8cbb3a,"nor__p(ldcA) TSS+48__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ldcA) TSS+48__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,c7,ct1fem642crzndw,aq1ff68gb7n3h29,0.14266582439393458,,54.92590174379721,,384.99691
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7n3h2c.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,f90c343b2b6e50de7b7a93c1d4e3498afdd4a3d1,"nor__p(narH) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,d7,ct1fem642crzndw,aq1ff68gb7n3h2c,0.33947630557116076,,56.34763488538401,,165.984
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7p7q6a.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,27551ab449bf8433a4e068ec5f5a41e19b619c84,"nor__p(hisD) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(hisD) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,e7,ct1fem642crzndw,aq1ff68gb7p7q6a,0.29555516507190976,,56.43682146546834,,190.9519
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7p7q6d.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,00326c8364c031e7618b6e97e3586ae1ce7153b0,"nor__p(appC) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appC) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,f7,ct1fem642crzndw,aq1ff68gb7p7q6d,0.15018543377067042,,54.16779569322412,,360.67277
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7qbwac.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,36e8426eeba774cd670f7614d9ef79447ed85bff,"nor__p(sinI) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(sinI) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,g7,ct1fem642crzndw,aq1ff68gb7qbwac,0.27876330295936647,,55.066121272204825,,197.5372
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7qbwaf.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,2,9962573005d3c446785dc05bc110440a37e10ff6,"nor__p(yfkR) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yfkR) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,h7,ct1fem642crzndw,aq1ff68gb7qbwaf,0.15568987215950952,,52.23934292788324,,335.53463
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7rg4ed.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,e90af524cf0ee5dd5ee136257c4ce132b9fdd69b,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,a8,ct1fem642crzndw,aq1ff68gb7rg4ed,0.232534569403668,,59.01946840238306,,253.80944
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7rg4eg.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,3ab07f4193803305c70f7cc2a54a42a305b976a4,"nor__p(yqzF) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yqzF) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,b8,ct1fem642crzndw,aq1ff68gb7rg4eg,0.15385217498319362,,56.340986317159384,,366.20208
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7smajf.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,493909b3d53778b0ce86e5a60d924e470d8cbb3a,"nor__p(ldcA) TSS+48__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ldcA) TSS+48__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,c8,ct1fem642crzndw,aq1ff68gb7smajf,0.21786410159046132,,54.446091081075195,,249.9085
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7smajj.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,f90c343b2b6e50de7b7a93c1d4e3498afdd4a3d1,"nor__p(narH) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,d8,ct1fem642crzndw,aq1ff68gb7smajj,0.19420237916045782,,55.09017551179197,,283.67405
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7trgpg.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,27551ab449bf8433a4e068ec5f5a41e19b619c84,"nor__p(hisD) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(hisD) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,e8,ct1fem642crzndw,aq1ff68gb7trgpg,0.1682061856753591,,54.523196519899564,,324.14501
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7trgpk.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,00326c8364c031e7618b6e97e3586ae1ce7153b0,"nor__p(appC) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appC) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,f8,ct1fem642crzndw,aq1ff68gb7trgpk,0.13651907080483247,,53.688140582373165,,393.26477
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7uvpth.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,36e8426eeba774cd670f7614d9ef79447ed85bff,"nor__p(sinI) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(sinI) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,g8,ct1fem642crzndw,aq1ff68gb7uvpth,0.208539360266154,,53.17313753696826,,254.9789
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7vzvxg.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,3,9962573005d3c446785dc05bc110440a37e10ff6,"nor__p(yfkR) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yfkR) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,h8,ct1fem642crzndw,aq1ff68gb7vzvxg,0.23840699051454228,,52.52138699681357,,220.30137
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7vzvxk.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,e90af524cf0ee5dd5ee136257c4ce132b9fdd69b,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,a9,ct1fem642crzndw,aq1ff68gb7vzvxk,0.18036044646647842,,58.03662499367238,,321.78133
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7x643h.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,3ab07f4193803305c70f7cc2a54a42a305b976a4,"nor__p(yqzF) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yqzF) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,b9,ct1fem642crzndw,aq1ff68gb7x643h,0.2087428983404085,,57.200152621063474,,274.02203
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7x643m.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,493909b3d53778b0ce86e5a60d924e470d8cbb3a,"nor__p(ldcA) TSS+48__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ldcA) TSS+48__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,c9,ct1fem642crzndw,aq1ff68gb7x643m,0.13621184078590984,,57.7113977385541,,423.68855
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7yaa7j.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,f90c343b2b6e50de7b7a93c1d4e3498afdd4a3d1,"nor__p(narH) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,d9,ct1fem642crzndw,aq1ff68gb7yaa7j,0.2168908393789848,,55.83642421908524,,257.44021
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7yaa7n.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,27551ab449bf8433a4e068ec5f5a41e19b619c84,"nor__p(hisD) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(hisD) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,e9,ct1fem642crzndw,aq1ff68gb7yaa7n,0.1437795262924265,,56.506848892954814,,393.0104
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7zegbk.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,00326c8364c031e7618b6e97e3586ae1ce7153b0,"nor__p(appC) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appC) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,f9,ct1fem642crzndw,aq1ff68gb7zegbk,0.14343183491689485,,52.783292190861054,,368.00263
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb7zegbp.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,36e8426eeba774cd670f7614d9ef79447ed85bff,"nor__p(sinI) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(sinI) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,g9,ct1fem642crzndw,aq1ff68gb7zegbp,0.16099961143052552,,53.280293889018,,330.9343
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb82jpfn.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,4,9962573005d3c446785dc05bc110440a37e10ff6,"nor__p(yfkR) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yfkR) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,h9,ct1fem642crzndw,aq1ff68gb82jpfn,0.16398229942522932,,52.29952133223831,,318.93394
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb82jpfr.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,e90af524cf0ee5dd5ee136257c4ce132b9fdd69b,"B_subtilis_comKS_mCherry_5x | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",B_subtilis_comKS_mCherry_5x,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,a10,ct1fem642crzndw,aq1ff68gb82jpfr,0.20310080455613844,,58.903367542749066,,290.02036
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb83pvkp.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,3ab07f4193803305c70f7cc2a54a42a305b976a4,"nor__p(yqzF) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yqzF) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,b10,ct1fem642crzndw,aq1ff68gb83pvkp,0.1654183699783097,,58.57536020507899,,354.10432
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb83pvks.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,493909b3d53778b0ce86e5a60d924e470d8cbb3a,"nor__p(ldcA) TSS+48__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(ldcA) TSS+48__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,c10,ct1fem642crzndw,aq1ff68gb83pvks,0.09804556797352061,,55.3953718942943,,564.99619
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb84u3qr.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,f90c343b2b6e50de7b7a93c1d4e3498afdd4a3d1,"nor__p(narH) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narH) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,d10,ct1fem642crzndw,aq1ff68gb84u3qr,0.17477660157764255,,58.14929132819727,,332.70639
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb84u3qu.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,27551ab449bf8433a4e068ec5f5a41e19b619c84,"nor__p(hisD) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(hisD) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,e10,ct1fem642crzndw,aq1ff68gb84u3qu,0.16168686409395008,,54.3877827027281,,336.37725
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb85y9us.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,00326c8364c031e7618b6e97e3586ae1ce7153b0,"nor__p(appC) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(appC) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,f10,ct1fem642crzndw,aq1ff68gb85y9us,0.19197815966768245,,54.012160510969686,,281.34534
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb874fyr.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,36e8426eeba774cd670f7614d9ef79447ed85bff,"nor__p(sinI) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(sinI) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,g10,ct1fem642crzndw,aq1ff68gb874fyr,0.13928896733776455,,54.70289177596009,,392.72954
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb874fyu.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,9962573005d3c446785dc05bc110440a37e10ff6,"nor__p(yfkR) TSS-150__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(yfkR) TSS-150__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,h10,ct1fem642crzndw,aq1ff68gb874fyu,0.26215285606091765,,60.65549288028835,,231.37453
5bee125189f10442ca0f7eb3,sample.transcriptic.aq1ff68gb888p4v.experiment.transcriptic.r1fem63zwnvhbg,NovelChassis-Endogenous-Promoter,experiment.transcriptic.r1fem63zwnvhbg,transcriptic,1,80f7ad63dbdc88ff95a6241f7ccd3e665fef5dd2,"nor__p(narJ) TSS+48__COL1 | 30.0 | [39.0] | {""IPTG"": [1.0], ""M9 Minimal Media w 50mg per L TRP"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",nor__p(narJ) TSS+48__COL1,,,,,IPTG,1.0,mM,"['IPTG|1.0|mM', 'M9 Minimal Media w 50mg per L TRP|NA|NA']",30.0,celsius,39.0,hour,b11,ct1fem642crzndw,aq1ff68gb888p4v,0.23734346887398128,,60.381849752262006,,254.40704
